timestamp,AF8,AF7,CHEEK_R,CHEEK_L,EAR_R,AFz,BROW_L,NOSE,marker
0.7782,8507.3857421875,15340.939453125,-43666.05078125,-164145.46875,-289454.46875,-305166.71875,-292233.125,-292972.375,0
0.7782,8577.8828125,15432.2685546875,-43652.32421875,-164132.46875,-289447.15625,-305159.46875,-292225.875,-292965.125,0
0.7782,8741.3642578125,15576.705078125,-43654.3828125,-164164.734375,-289468.5625,-305181.25,-292247.375,-292986.4375,0
0.7782,8753.03125,15538.5283203125,-43662.65234375,-164173.71875,-289472.1875,-305184.6875,-292251.21875,-292990.15625,0
0.7782,8559.912109375,15325.337890625,-43682.14453125,-164145.609375,-289465.96875,-305178.34375,-292244.90625,-292984.03125,0
0.7782,8611.4111328125,15385.0166015625,-43688.53515625,-164140.734375,-289471.5625,-305183.875,-292250.3125,-292989.625,0
0.7782,8731.9765625,15538.3046875,-43668.6875,-164153.296875,-289474.5625,-305186.9375,-292253.21875,-292992.40625,0
0.8397,8721.7841796875,15570.4912109375,-43653.21875,-164147.578125,-289460.03125,-305172.5,-292238.84375,-292978.0625,0
0.8397,8571.53515625,15351.5341796875,-43681.16015625,-164127.09375,-289457.8125,-305170.0625,-292236.6875,-292975.90625,0
0.8397,8574.8876953125,15338.79296875,-43692.69140625,-164118.609375,-289463.875,-305176.0625,-292242.75,-292981.90625,0
0.8397,8757.45703125,15501.111328125,-43676.375,-164129.46875,-289468.03125,-305180.28125,-292246.875,-292986.0625,0
0.8397,8800.4619140625,15566.2001953125,-43670.25390625,-164140.640625,-289468.1875,-305180.34375,-292246.875,-292986.125,0
0.8397,8590.5341796875,15407.546875,-43692.24609375,-164120.703125,-289463.875,-305175.75,-292242.5,-292981.4375,0
